State Code,County Code,Site Num,Parameter Code,POC,Latitude,Longitude,Datum,Parameter Name,Sample Duration,Pollutant Standard,Date Local,Units of Measure,Event Type,Observation Count,Observation Percent,Arithmetic Mean,1st Max Value,1st Max Hour,AQI,Method Code,Method Name,Local Site Name,Address,State Name,County Name,City Name,CBSA Name,Date of Last Change
39,13,6,42101,1,39.9679,-80.7464,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,2/7/2019,Parts per million,None,24,100,0.516667,0.9,8,,93,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,Shadyside,2 BALL PARK RD.,Ohio,Belmont,Shadyside,"Wheeling, WV-OH",11/2/2021
39,13,6,42101,1,39.9679,-80.7464,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,2/8/2019,Parts per million,None,24,100,0.429167,0.5,14,,93,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,Shadyside,2 BALL PARK RD.,Ohio,Belmont,Shadyside,"Wheeling, WV-OH",11/2/2021
39,13,6,42101,1,39.9679,-80.7464,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,2/9/2019,Parts per million,None,24,100,0.5125,0.7,19,,93,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,Shadyside,2 BALL PARK RD.,Ohio,Belmont,Shadyside,"Wheeling, WV-OH",11/2/2021
39,13,6,42101,1,39.9679,-80.7464,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,2/10/2019,Parts per million,None,24,100,0.575,0.7,1,,93,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,Shadyside,2 BALL PARK RD.,Ohio,Belmont,Shadyside,"Wheeling, WV-OH",11/2/2021
39,13,6,42101,1,39.9679,-80.7464,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,2/11/2019,Parts per million,None,24,100,0.658333,0.9,7,,93,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,Shadyside,2 BALL PARK RD.,Ohio,Belmont,Shadyside,"Wheeling, WV-OH",11/2/2021
39,13,6,42101,1,39.9679,-80.7464,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,2/12/2019,Parts per million,None,24,100,0.466667,0.6,0,,93,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,Shadyside,2 BALL PARK RD.,Ohio,Belmont,Shadyside,"Wheeling, WV-OH",11/2/2021
39,13,6,42101,1,39.9679,-80.7464,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,2/13/2019,Parts per million,None,23,96,0.5,0.5,0,,93,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,Shadyside,2 BALL PARK RD.,Ohio,Belmont,Shadyside,"Wheeling, WV-OH",11/2/2021
39,13,6,42101,1,39.9679,-80.7464,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,2/14/2019,Parts per million,None,24,100,0.570833,0.8,18,,93,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,Shadyside,2 BALL PARK RD.,Ohio,Belmont,Shadyside,"Wheeling, WV-OH",11/2/2021
39,13,6,42101,1,39.9679,-80.7464,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,2/15/2019,Parts per million,None,24,100,0.4625,0.6,0,,93,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,Shadyside,2 BALL PARK RD.,Ohio,Belmont,Shadyside,"Wheeling, WV-OH",11/2/2021
39,13,6,42101,1,39.9679,-80.7464,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,2/16/2019,Parts per million,None,24,100,0.5,0.5,0,,93,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,Shadyside,2 BALL PARK RD.,Ohio,Belmont,Shadyside,"Wheeling, WV-OH",11/2/2021
