State Code,County Code,Site Num,Parameter Code,POC,Latitude,Longitude,Datum,Parameter Name,Sample Duration,Pollutant Standard,Date Local,Units of Measure,Event Type,Observation Count,Observation Percent,Arithmetic Mean,1st Max Value,1st Max Hour,AQI,Method Code,Method Name,Local Site Name,Address,State Name,County Name,City Name,CBSA Name,Date of Last Change
39,35,73,42101,1,41.44013,-81.494833,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,10/10/2020,Parts per million,None,24,100,0.295333,0.437,16,,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Cleveland Near Road,25609 EMERY ROAD,Ohio,Cuyahoga,Warrensville Heights,"Cleveland-Elyria, OH",10/31/2021
39,35,73,42101,1,41.44013,-81.494833,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,10/11/2020,Parts per million,None,24,100,0.224417,0.268,3,,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Cleveland Near Road,25609 EMERY ROAD,Ohio,Cuyahoga,Warrensville Heights,"Cleveland-Elyria, OH",10/31/2021
39,35,73,42101,1,41.44013,-81.494833,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,10/12/2020,Parts per million,None,24,100,0.285667,0.354,23,,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Cleveland Near Road,25609 EMERY ROAD,Ohio,Cuyahoga,Warrensville Heights,"Cleveland-Elyria, OH",10/31/2021
39,35,73,42101,1,41.44013,-81.494833,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,10/13/2020,Parts per million,None,24,100,0.458208,0.597,16,,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Cleveland Near Road,25609 EMERY ROAD,Ohio,Cuyahoga,Warrensville Heights,"Cleveland-Elyria, OH",10/31/2021
39,35,73,42101,1,41.44013,-81.494833,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,10/14/2020,Parts per million,None,24,100,0.55825,0.888,8,,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Cleveland Near Road,25609 EMERY ROAD,Ohio,Cuyahoga,Warrensville Heights,"Cleveland-Elyria, OH",10/31/2021
39,35,73,42101,1,41.44013,-81.494833,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,10/15/2020,Parts per million,None,21,88,0.393238,0.555,8,,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Cleveland Near Road,25609 EMERY ROAD,Ohio,Cuyahoga,Warrensville Heights,"Cleveland-Elyria, OH",10/31/2021
39,35,73,42101,1,41.44013,-81.494833,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,10/16/2020,Parts per million,None,24,100,0.283667,0.552,7,,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Cleveland Near Road,25609 EMERY ROAD,Ohio,Cuyahoga,Warrensville Heights,"Cleveland-Elyria, OH",10/31/2021
39,35,73,42101,1,41.44013,-81.494833,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,10/17/2020,Parts per million,None,24,100,0.146917,0.266,1,,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Cleveland Near Road,25609 EMERY ROAD,Ohio,Cuyahoga,Warrensville Heights,"Cleveland-Elyria, OH",10/31/2021
39,35,73,42101,1,41.44013,-81.494833,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,10/18/2020,Parts per million,None,24,100,0.037625,0.09,23,,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Cleveland Near Road,25609 EMERY ROAD,Ohio,Cuyahoga,Warrensville Heights,"Cleveland-Elyria, OH",10/31/2021
39,35,73,42101,1,41.44013,-81.494833,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,10/19/2020,Parts per million,None,24,100,0.240083,0.46,21,,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Cleveland Near Road,25609 EMERY ROAD,Ohio,Cuyahoga,Warrensville Heights,"Cleveland-Elyria, OH",10/31/2021
39,35,73,42101,1,41.44013,-81.494833,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,10/20/2020,Parts per million,None,24,100,0.25525,0.343,23,,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Cleveland Near Road,25609 EMERY ROAD,Ohio,Cuyahoga,Warrensville Heights,"Cleveland-Elyria, OH",10/31/2021
39,35,73,42101,1,41.44013,-81.494833,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,10/21/2020,Parts per million,None,24,100,0.465958,0.632,16,,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Cleveland Near Road,25609 EMERY ROAD,Ohio,Cuyahoga,Warrensville Heights,"Cleveland-Elyria, OH",10/31/2021
39,35,73,42101,1,41.44013,-81.494833,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,10/22/2020,Parts per million,None,24,100,0.4235,0.596,8,,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Cleveland Near Road,25609 EMERY ROAD,Ohio,Cuyahoga,Warrensville Heights,"Cleveland-Elyria, OH",10/31/2021
39,35,73,42101,1,41.44013,-81.494833,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,10/23/2020,Parts per million,None,24,100,0.360625,0.442,8,,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Cleveland Near Road,25609 EMERY ROAD,Ohio,Cuyahoga,Warrensville Heights,"Cleveland-Elyria, OH",10/31/2021
39,35,73,42101,1,41.44013,-81.494833,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,10/24/2020,Parts per million,None,24,100,0.380917,0.521,13,,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Cleveland Near Road,25609 EMERY ROAD,Ohio,Cuyahoga,Warrensville Heights,"Cleveland-Elyria, OH",10/31/2021
39,35,73,42101,1,41.44013,-81.494833,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,10/25/2020,Parts per million,None,24,100,0.274417,0.336,2,,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Cleveland Near Road,25609 EMERY ROAD,Ohio,Cuyahoga,Warrensville Heights,"Cleveland-Elyria, OH",10/31/2021
39,35,73,42101,1,41.44013,-81.494833,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,10/26/2020,Parts per million,None,24,100,0.422958,0.598,16,,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Cleveland Near Road,25609 EMERY ROAD,Ohio,Cuyahoga,Warrensville Heights,"Cleveland-Elyria, OH",10/31/2021
39,35,73,42101,1,41.44013,-81.494833,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,10/27/2020,Parts per million,None,24,100,0.479542,0.711,14,,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Cleveland Near Road,25609 EMERY ROAD,Ohio,Cuyahoga,Warrensville Heights,"Cleveland-Elyria, OH",10/31/2021
39,35,73,42101,1,41.44013,-81.494833,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,10/28/2020,Parts per million,None,24,100,0.59325,0.765,17,,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Cleveland Near Road,25609 EMERY ROAD,Ohio,Cuyahoga,Warrensville Heights,"Cleveland-Elyria, OH",10/31/2021
39,35,73,42101,1,41.44013,-81.494833,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,10/29/2020,Parts per million,None,21,88,0.359905,0.583,0,,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Cleveland Near Road,25609 EMERY ROAD,Ohio,Cuyahoga,Warrensville Heights,"Cleveland-Elyria, OH",10/31/2021
39,35,73,42101,1,41.44013,-81.494833,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,10/30/2020,Parts per million,None,24,100,0.309042,0.396,15,,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Cleveland Near Road,25609 EMERY ROAD,Ohio,Cuyahoga,Warrensville Heights,"Cleveland-Elyria, OH",10/31/2021
39,35,73,42101,1,41.44013,-81.494833,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,11/1/2020,Parts per million,None,24,100,0.316917,0.378,14,,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Cleveland Near Road,25609 EMERY ROAD,Ohio,Cuyahoga,Warrensville Heights,"Cleveland-Elyria, OH",10/31/2021
39,35,73,42101,1,41.44013,-81.494833,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,11/2/2020,Parts per million,None,24,100,0.273083,0.359,17,,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Cleveland Near Road,25609 EMERY ROAD,Ohio,Cuyahoga,Warrensville Heights,"Cleveland-Elyria, OH",10/31/2021
39,35,73,42101,1,41.44013,-81.494833,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,11/3/2020,Parts per million,None,24,100,0.358333,0.572,7,,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Cleveland Near Road,25609 EMERY ROAD,Ohio,Cuyahoga,Warrensville Heights,"Cleveland-Elyria, OH",10/31/2021
39,35,73,42101,1,41.44013,-81.494833,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,11/4/2020,Parts per million,None,24,100,0.335958,0.454,8,,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Cleveland Near Road,25609 EMERY ROAD,Ohio,Cuyahoga,Warrensville Heights,"Cleveland-Elyria, OH",10/31/2021
39,35,73,42101,1,41.44013,-81.494833,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,11/5/2020,Parts per million,None,24,100,0.368667,0.449,18,,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Cleveland Near Road,25609 EMERY ROAD,Ohio,Cuyahoga,Warrensville Heights,"Cleveland-Elyria, OH",10/31/2021
39,35,73,42101,1,41.44013,-81.494833,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,11/6/2020,Parts per million,None,22,92,0.477182,0.638,20,,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Cleveland Near Road,25609 EMERY ROAD,Ohio,Cuyahoga,Warrensville Heights,"Cleveland-Elyria, OH",10/31/2021
39,35,73,42101,1,41.44013,-81.494833,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,11/7/2020,Parts per million,None,24,100,0.576542,1.026,21,,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Cleveland Near Road,25609 EMERY ROAD,Ohio,Cuyahoga,Warrensville Heights,"Cleveland-Elyria, OH",10/31/2021
39,35,73,42101,1,41.44013,-81.494833,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,11/8/2020,Parts per million,None,24,100,0.541167,0.816,0,,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Cleveland Near Road,25609 EMERY ROAD,Ohio,Cuyahoga,Warrensville Heights,"Cleveland-Elyria, OH",10/31/2021
39,35,73,42101,1,41.44013,-81.494833,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,11/9/2020,Parts per million,None,18,75,0.432611,0.646,8,,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Cleveland Near Road,25609 EMERY ROAD,Ohio,Cuyahoga,Warrensville Heights,"Cleveland-Elyria, OH",10/31/2021
39,35,73,42101,1,41.44013,-81.494833,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,11/10/2020,Parts per million,None,24,100,0.233583,0.317,1,,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Cleveland Near Road,25609 EMERY ROAD,Ohio,Cuyahoga,Warrensville Heights,"Cleveland-Elyria, OH",10/31/2021
39,35,73,42101,1,41.44013,-81.494833,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,11/11/2020,Parts per million,None,24,100,0.328667,0.458,18,,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Cleveland Near Road,25609 EMERY ROAD,Ohio,Cuyahoga,Warrensville Heights,"Cleveland-Elyria, OH",10/31/2021
39,35,73,42101,1,41.44013,-81.494833,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,11/12/2020,Parts per million,None,23,96,0.270043,0.413,8,,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Cleveland Near Road,25609 EMERY ROAD,Ohio,Cuyahoga,Warrensville Heights,"Cleveland-Elyria, OH",10/31/2021
39,35,73,42101,1,41.44013,-81.494833,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,11/13/2020,Parts per million,None,24,100,0.294125,0.468,7,,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Cleveland Near Road,25609 EMERY ROAD,Ohio,Cuyahoga,Warrensville Heights,"Cleveland-Elyria, OH",10/31/2021
39,35,73,42101,1,41.44013,-81.494833,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,11/14/2020,Parts per million,None,24,100,0.174833,0.253,7,,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Cleveland Near Road,25609 EMERY ROAD,Ohio,Cuyahoga,Warrensville Heights,"Cleveland-Elyria, OH",10/31/2021
39,35,73,42101,1,41.44013,-81.494833,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,11/15/2020,Parts per million,None,24,100,0.21625,0.256,18,,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Cleveland Near Road,25609 EMERY ROAD,Ohio,Cuyahoga,Warrensville Heights,"Cleveland-Elyria, OH",10/31/2021
39,35,73,42101,1,41.44013,-81.494833,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,11/16/2020,Parts per million,None,24,100,0.2545,0.333,18,,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Cleveland Near Road,25609 EMERY ROAD,Ohio,Cuyahoga,Warrensville Heights,"Cleveland-Elyria, OH",10/31/2021
39,35,73,42101,1,41.44013,-81.494833,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,11/17/2020,Parts per million,None,24,100,0.196667,0.263,17,,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Cleveland Near Road,25609 EMERY ROAD,Ohio,Cuyahoga,Warrensville Heights,"Cleveland-Elyria, OH",10/31/2021
39,35,73,42101,1,41.44013,-81.494833,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,11/18/2020,Parts per million,None,24,100,0.267292,0.45,7,,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Cleveland Near Road,25609 EMERY ROAD,Ohio,Cuyahoga,Warrensville Heights,"Cleveland-Elyria, OH",10/31/2021
39,35,73,42101,1,41.44013,-81.494833,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,11/19/2020,Parts per million,None,18,75,0.199889,0.296,7,,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Cleveland Near Road,25609 EMERY ROAD,Ohio,Cuyahoga,Warrensville Heights,"Cleveland-Elyria, OH",10/31/2021
39,35,73,42101,1,41.44013,-81.494833,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,11/20/2020,Parts per million,None,24,100,0.213708,0.443,17,,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Cleveland Near Road,25609 EMERY ROAD,Ohio,Cuyahoga,Warrensville Heights,"Cleveland-Elyria, OH",10/31/2021
39,35,73,42101,1,41.44013,-81.494833,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,11/21/2020,Parts per million,None,24,100,0.175167,0.261,14,,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Cleveland Near Road,25609 EMERY ROAD,Ohio,Cuyahoga,Warrensville Heights,"Cleveland-Elyria, OH",10/31/2021
39,35,73,42101,1,41.44013,-81.494833,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,11/22/2020,Parts per million,None,24,100,0.186667,0.397,16,,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Cleveland Near Road,25609 EMERY ROAD,Ohio,Cuyahoga,Warrensville Heights,"Cleveland-Elyria, OH",10/31/2021
39,35,73,42101,1,41.44013,-81.494833,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,11/23/2020,Parts per million,None,22,92,0.226909,0.328,18,,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Cleveland Near Road,25609 EMERY ROAD,Ohio,Cuyahoga,Warrensville Heights,"Cleveland-Elyria, OH",10/31/2021
39,35,73,42101,1,41.44013,-81.494833,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,11/24/2020,Parts per million,None,24,100,0.2395,0.435,5,,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Cleveland Near Road,25609 EMERY ROAD,Ohio,Cuyahoga,Warrensville Heights,"Cleveland-Elyria, OH",10/31/2021
39,35,73,42101,1,41.44013,-81.494833,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,11/25/2020,Parts per million,None,24,100,0.244417,0.268,13,,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Cleveland Near Road,25609 EMERY ROAD,Ohio,Cuyahoga,Warrensville Heights,"Cleveland-Elyria, OH",10/31/2021
39,35,73,42101,1,41.44013,-81.494833,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,11/26/2020,Parts per million,None,24,100,0.331083,0.45,20,,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Cleveland Near Road,25609 EMERY ROAD,Ohio,Cuyahoga,Warrensville Heights,"Cleveland-Elyria, OH",10/31/2021
39,35,73,42101,1,41.44013,-81.494833,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,11/27/2020,Parts per million,None,24,100,0.412208,0.603,18,,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Cleveland Near Road,25609 EMERY ROAD,Ohio,Cuyahoga,Warrensville Heights,"Cleveland-Elyria, OH",10/31/2021
39,35,73,42101,1,41.44013,-81.494833,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,11/28/2020,Parts per million,None,24,100,0.354333,0.446,17,,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Cleveland Near Road,25609 EMERY ROAD,Ohio,Cuyahoga,Warrensville Heights,"Cleveland-Elyria, OH",10/31/2021
39,35,73,42101,1,41.44013,-81.494833,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,11/29/2020,Parts per million,None,24,100,0.39075,0.628,21,,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Cleveland Near Road,25609 EMERY ROAD,Ohio,Cuyahoga,Warrensville Heights,"Cleveland-Elyria, OH",10/31/2021
39,35,73,42101,1,41.44013,-81.494833,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,11/30/2020,Parts per million,None,24,100,0.427083,0.532,7,,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Cleveland Near Road,25609 EMERY ROAD,Ohio,Cuyahoga,Warrensville Heights,"Cleveland-Elyria, OH",10/31/2021
39,35,73,42101,1,41.44013,-81.494833,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,12/1/2020,Parts per million,None,23,96,0.383,0.527,19,,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Cleveland Near Road,25609 EMERY ROAD,Ohio,Cuyahoga,Warrensville Heights,"Cleveland-Elyria, OH",10/31/2021
39,35,73,42101,1,41.44013,-81.494833,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,12/2/2020,Parts per million,None,24,100,0.477042,0.67,8,,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Cleveland Near Road,25609 EMERY ROAD,Ohio,Cuyahoga,Warrensville Heights,"Cleveland-Elyria, OH",10/31/2021
39,35,73,42101,1,41.44013,-81.494833,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,12/3/2020,Parts per million,None,22,92,0.273318,0.377,0,,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Cleveland Near Road,25609 EMERY ROAD,Ohio,Cuyahoga,Warrensville Heights,"Cleveland-Elyria, OH",10/31/2021
39,35,73,42101,1,41.44013,-81.494833,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,12/4/2020,Parts per million,None,24,100,0.345333,0.501,18,,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Cleveland Near Road,25609 EMERY ROAD,Ohio,Cuyahoga,Warrensville Heights,"Cleveland-Elyria, OH",10/31/2021
39,35,73,42101,1,41.44013,-81.494833,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,12/5/2020,Parts per million,None,24,100,0.301958,0.412,15,,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Cleveland Near Road,25609 EMERY ROAD,Ohio,Cuyahoga,Warrensville Heights,"Cleveland-Elyria, OH",10/31/2021
39,35,73,42101,1,41.44013,-81.494833,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,12/6/2020,Parts per million,None,24,100,0.297167,0.396,16,,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Cleveland Near Road,25609 EMERY ROAD,Ohio,Cuyahoga,Warrensville Heights,"Cleveland-Elyria, OH",10/31/2021
39,35,73,42101,1,41.44013,-81.494833,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,12/7/2020,Parts per million,None,24,100,0.35825,0.488,16,,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Cleveland Near Road,25609 EMERY ROAD,Ohio,Cuyahoga,Warrensville Heights,"Cleveland-Elyria, OH",10/31/2021
39,35,73,42101,1,41.44013,-81.494833,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,12/8/2020,Parts per million,None,24,100,0.375042,0.513,15,,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Cleveland Near Road,25609 EMERY ROAD,Ohio,Cuyahoga,Warrensville Heights,"Cleveland-Elyria, OH",10/31/2021
39,35,73,42101,1,41.44013,-81.494833,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,12/9/2020,Parts per million,None,23,96,0.385043,0.509,8,,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Cleveland Near Road,25609 EMERY ROAD,Ohio,Cuyahoga,Warrensville Heights,"Cleveland-Elyria, OH",10/31/2021
39,35,73,42101,1,41.44013,-81.494833,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,12/10/2020,Parts per million,None,24,100,0.228167,0.445,0,,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Cleveland Near Road,25609 EMERY ROAD,Ohio,Cuyahoga,Warrensville Heights,"Cleveland-Elyria, OH",10/31/2021
39,35,73,42101,1,41.44013,-81.494833,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,12/11/2020,Parts per million,None,24,100,0.283667,0.632,19,,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Cleveland Near Road,25609 EMERY ROAD,Ohio,Cuyahoga,Warrensville Heights,"Cleveland-Elyria, OH",10/31/2021
39,35,73,42101,1,41.44013,-81.494833,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,12/12/2020,Parts per million,None,24,100,0.193333,0.35,0,,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Cleveland Near Road,25609 EMERY ROAD,Ohio,Cuyahoga,Warrensville Heights,"Cleveland-Elyria, OH",10/31/2021
39,35,73,42101,1,41.44013,-81.494833,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,12/13/2020,Parts per million,None,24,100,0.193542,0.309,16,,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Cleveland Near Road,25609 EMERY ROAD,Ohio,Cuyahoga,Warrensville Heights,"Cleveland-Elyria, OH",10/31/2021
39,35,73,42101,1,41.44013,-81.494833,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,12/14/2020,Parts per million,None,24,100,0.200083,0.37,7,,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Cleveland Near Road,25609 EMERY ROAD,Ohio,Cuyahoga,Warrensville Heights,"Cleveland-Elyria, OH",10/31/2021
39,35,73,42101,1,41.44013,-81.494833,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,12/15/2020,Parts per million,None,24,100,0.200708,0.316,8,,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Cleveland Near Road,25609 EMERY ROAD,Ohio,Cuyahoga,Warrensville Heights,"Cleveland-Elyria, OH",10/31/2021
39,35,73,42101,1,41.44013,-81.494833,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,12/16/2020,Parts per million,None,22,92,0.186273,0.208,9,,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Cleveland Near Road,25609 EMERY ROAD,Ohio,Cuyahoga,Warrensville Heights,"Cleveland-Elyria, OH",10/31/2021
39,35,73,42101,1,41.44013,-81.494833,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,12/17/2020,Parts per million,None,24,100,0.236583,0.364,20,,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Cleveland Near Road,25609 EMERY ROAD,Ohio,Cuyahoga,Warrensville Heights,"Cleveland-Elyria, OH",10/31/2021
39,35,73,42101,1,41.44013,-81.494833,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,12/18/2020,Parts per million,None,24,100,0.297875,0.524,15,,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Cleveland Near Road,25609 EMERY ROAD,Ohio,Cuyahoga,Warrensville Heights,"Cleveland-Elyria, OH",10/31/2021
39,35,73,42101,1,41.44013,-81.494833,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,12/19/2020,Parts per million,None,24,100,0.236708,0.258,18,,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Cleveland Near Road,25609 EMERY ROAD,Ohio,Cuyahoga,Warrensville Heights,"Cleveland-Elyria, OH",10/31/2021
39,35,73,42101,1,41.44013,-81.494833,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,12/20/2020,Parts per million,None,24,100,0.275917,0.313,16,,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Cleveland Near Road,25609 EMERY ROAD,Ohio,Cuyahoga,Warrensville Heights,"Cleveland-Elyria, OH",10/31/2021
39,35,73,42101,1,41.44013,-81.494833,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,12/21/2020,Parts per million,None,24,100,0.313292,0.363,13,,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Cleveland Near Road,25609 EMERY ROAD,Ohio,Cuyahoga,Warrensville Heights,"Cleveland-Elyria, OH",10/31/2021
39,35,73,42101,1,41.44013,-81.494833,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,12/22/2020,Parts per million,None,24,100,0.411,0.622,18,,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Cleveland Near Road,25609 EMERY ROAD,Ohio,Cuyahoga,Warrensville Heights,"Cleveland-Elyria, OH",10/31/2021
